timestamp,segment_label,lat,lon,current_travel_time_s,free_flow_travel_time_s,delay_s,current_speed_kmh,free_flow_speed_kmh,congestion_ratio,congestion_pct,confidence,road_class
2026-07-08T15:30:50,1120022472_8492,28.55447620896645,77.23203609448547,718,425,293,16,27,0.593,40.7,0.999164,FRC4
2026-07-08T15:30:50,422350600_10918,28.78313645864092,76.94929819731772,2303,1879,424,31,38,0.816,18.4,0.783559,FRC2
2026-07-08T15:30:50,1126929460_4238,28.71180271222937,77.22943810279551,122,122,0,22,22,1.0,0.0,1,FRC2
2026-07-08T15:30:50,24577381_613,28.60681392028704,77.22437369787586,75,75,0,41,41,1.0,0.0,1,FRC1
2026-07-08T15:30:50,210364586_6831,28.60175539704051,77.0544416565403,903,699,204,24,31,0.774,22.6,0.988199,FRC4
2026-07-08T15:30:50,1184378555_5798,28.51183575000228,77.31345965000627,604,453,151,12,16,0.75,25.0,0.888356,FRC4
2026-07-08T15:30:50,170938134_5258,28.62747825023994,77.31704349981999,362,229,133,24,38,0.632,36.8,0.996766,FRC3
2026-07-08T15:30:50,682964521_7847,28.56534025000453,77.20022939999892,735,551,184,18,24,0.75,25.0,0.992126,FRC4
2026-07-08T15:30:50,203599271_6823,28.590361979413917,77.08320920219212,1426,1194,232,31,37,0.838,16.2,1,FRC6
2026-07-08T15:30:50,379349375_10907,28.659535195892754,76.9902482177204,125,125,0,38,38,1.0,0.0,1,FRC4
2026-07-08T15:30:50,1274781093_75,28.742653650087675,77.26213405014737,595,490,105,47,57,0.825,17.5,0.994525,FRC2
2026-07-08T15:30:50,77617193_1086,28.661978857801408,77.23992644520263,82,82,0,44,44,1.0,0.0,1,FRC1
2026-07-08T15:30:50,164702348_12346,28.55774815971238,77.28819484795332,1129,752,377,16,24,0.667,33.3,0.973582,FRC3
2026-07-08T15:30:50,1050561832_3748,28.75830624558086,77.17765847133317,1062,758,304,15,21,0.714,28.6,0.785871,FRC4
2026-07-08T15:30:50,1076252889_12598,28.525723250001377,77.27936825001848,895,579,316,22,34,0.647,35.3,1,FRC3
2026-07-08T15:30:50,1255882944_11190,28.68000655000377,77.08484724997152,185,121,64,15,23,0.652,34.8,0.93,FRC4
2026-07-08T15:30:50,570803639_2394,28.58700232091038,77.23398282683296,1483,1038,445,21,30,0.7,30.0,0.997974,FRC4
2026-07-08T15:30:50,1306497891_4947,28.70963851756227,77.28591492567888,448,330,118,14,19,0.737,26.3,0.85,FRC4
2026-07-08T15:30:50,77004697_1008,28.596430250093643,77.29317694991747,1428,990,438,34,49,0.694,30.6,0.999527,FRC2
2026-07-08T15:30:50,1077642220_4106,28.65145840239566,77.20572394645998,584,354,230,17,28,0.607,39.3,1,FRC1
2026-07-08T15:30:50,202665381_10859,28.67017055059156,77.16542090979112,3647,2309,1338,19,30,0.633,36.7,0.997561,FRC2
2026-07-08T15:30:50,586687208_7500,28.54169467065229,77.11776043977837,542,448,94,43,52,0.827,17.3,1,FRC1
2026-07-08T15:30:50,278977065_11544,28.62578502845304,76.90595413017583,621,621,0,28,28,1.0,0.0,1,FRC4
2026-07-08T15:30:50,1275944980_12126,28.57847582472563,77.00652027717024,356,296,60,44,53,0.83,17.0,0.5491,FRC4
2026-07-08T15:30:50,1118936174_8477,28.55290512434433,77.05025070272647,161,161,0,71,71,1.0,0.0,1,FRC0
2026-07-08T15:30:50,1309546294_8889,28.55869757234572,77.05417263135095,637,513,124,29,36,0.806,19.4,0.791721,FRC4
2026-07-08T15:30:50,81061303_24,28.58000061669264,77.2955884866146,537,470,67,35,40,0.875,12.5,0.988675,FRC4
2026-07-08T15:30:50,169323875_6610,28.543416246480696,77.11620501593522,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-08T15:30:50,739709591_5390,28.630132852699195,77.32626414807251,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:50,71435200_920,28.578732325148163,77.30161246491157,357,232,125,37,57,0.649,35.1,1,FRC1
2026-07-08T15:30:50,176492685_1684,28.58597795000236,77.29349485003652,824,453,371,22,40,0.55,45.0,1,FRC4
2026-07-08T15:30:50,76849306_19,28.57761622944116,77.28960367138384,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-08T15:30:50,684512045_5356,28.626385703877823,77.31496154705613,445,445,0,52,52,1.0,0.0,1,FRC1
2026-07-08T15:30:50,76842648_969,28.62292998866329,77.30453360509472,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:50,190261068_6713,28.525874392305283,77.10131881094023,5,5,0,39,39,1.0,0.0,1,FRC2
2026-07-08T15:30:50,586684180_7486,28.53954700000966,77.11660109992128,11,8,3,28,37,0.757,24.3,1,FRC3
2026-07-08T15:30:50,1312967330_8947,28.544270933925745,77.11558778760701,542,448,94,43,52,0.827,17.3,1,FRC1
2026-07-08T15:30:50,1272998251_4724,28.616551638212343,77.28671344651134,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:50,76849167_974,28.578036894660528,77.27752768487743,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-08T15:30:50,1283496575_5541,28.62450125007257,77.30865389994165,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-08T15:30:50,225718656_6833,28.51332460721611,77.09287183628282,1548,1276,272,47,57,0.825,17.5,1,FRC1
2026-07-08T15:30:50,203589999_11515,28.54009699788727,77.03793964885871,221,221,0,65,65,1.0,0.0,1,FRC0
2026-07-08T15:30:50,190261045_6706,28.51229539092968,77.09316617299704,1343,1343,0,56,56,1.0,0.0,1,FRC1
2026-07-08T15:30:50,1283521609_4861,28.621568750036488,77.30045594997114,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:50,1118959403_11971,28.558623962696338,77.04412110418482,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-08T15:30:50,31097490_6159,28.581427738053414,77.14530919891486,542,448,94,43,52,0.827,17.3,1,FRC1
2026-07-08T15:30:50,1275944972_12118,28.590939900000297,77.00886754999766,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-08T15:30:50,459988200_2129,28.579388474669493,77.29338668746257,357,232,125,37,57,0.649,35.1,1,FRC1
2026-07-08T15:30:50,72002996_5191,28.62883168320012,77.32218167408332,372,372,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:50,190261066_6712,28.527599650085577,77.1020687498259,9,6,3,24,38,0.632,36.8,1,FRC2
2026-07-08T15:30:50,76842646_5218,28.62458625005454,77.30890914996209,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-08T15:30:50,37683065_782,28.57862141867612,77.26916603399955,121,91,30,34,45,0.756,24.4,1,FRC1
2026-07-08T15:30:50,28616600_6132,28.55881261097506,77.13347681895029,1343,1343,0,56,56,1.0,0.0,1,FRC1
2026-07-08T15:30:50,665106695_11703,28.534797763030348,77.03493559510467,221,221,0,65,65,1.0,0.0,1,FRC0
2026-07-08T15:30:50,1116296125_11941,28.57294240002825,77.00709740033888,1190,1190,0,76,76,1.0,0.0,1,FRC2
2026-07-08T15:30:50,76834898_959,28.6036548337072,77.2685561310336,18,18,0,61,61,1.0,0.0,1,FRC1
2026-07-08T15:30:50,1118959402_11970,28.558510786035605,77.04407107130918,230,151,79,29,44,0.659,34.1,1,FRC4
2026-07-08T15:30:50,739709592_172,28.630866154721765,77.32816179656201,335,335,0,69,69,1.0,0.0,1,FRC1
2026-07-08T15:30:51,555197217_2266,28.60491895991324,77.27137963956962,78,78,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:51,81061303_1379,28.58000061669264,77.2955884866146,537,470,67,35,40,0.875,12.5,0.988675,FRC4
2026-07-08T15:30:51,1183845908_4367,28.5785727461531,77.3014636274964,235,235,0,58,58,1.0,0.0,1,FRC1
2026-07-08T15:30:51,28746776_726,28.577126881823443,77.27894058332664,357,232,125,37,57,0.649,35.1,1,FRC1
2026-07-08T15:30:51,1275944981_12127,28.578623481341253,77.00689463429998,332,332,0,56,56,1.0,0.0,1,FRC4
2026-07-08T15:30:51,555197219_2267,28.60891117319883,77.27875492380406,78,78,0,64,64,1.0,0.0,1,FRC1
2026-07-08T15:30:51,1253124560_4643,28.57924575924795,77.26771669054187,48,48,0,55,55,1.0,0.0,1,FRC1
2026-07-08T15:30:51,81061270_22,28.58142127218609,77.29504818000866,824,453,371,22,40,0.55,45.0,1,FRC4
2026-07-08T15:30:51,205771485_6829,28.54573021758676,77.12268346819816,1343,1343,0,56,56,1.0,0.0,1,FRC1
2026-07-08T15:30:51,28616605_6135,28.53010158785404,77.10390315622871,1548,1276,272,47,57,0.825,17.5,1,FRC1
2026-07-08T15:30:51,680551210_2873,28.610180415111923,77.22452394525766,163,163,0,41,41,1.0,0.0,1,FRC3
2026-07-08T15:30:51,1241992402_4577,28.59875380000435,77.2032118500068,209,209,0,37,37,1.0,0.0,1,FRC3
2026-07-08T15:30:51,1274776407_4744,28.748161520440974,77.19843942883196,2267,1649,618,24,33,0.727,27.3,0.920739,FRC3
2026-07-08T15:30:51,605958422_2581,28.643618129651188,77.2683934033964,489,370,119,25,33,0.758,24.2,0.956987,FRC2
2026-07-08T15:30:51,561759719_2291,28.59294187866152,77.24176231216286,471,374,97,23,29,0.793,20.7,1,FRC4
2026-07-08T15:30:51,1155810083_4305,28.66431025000433,77.20816145003336,470,244,226,13,25,0.52,48.0,0.987271,FRC1
2026-07-08T15:30:51,28103855_691,28.645098649720385,77.225133941861,1059,691,368,15,23,0.652,34.8,1,FRC3
2026-07-08T15:30:51,1126670672_4232,28.6006001827004,77.1820928857966,337,260,77,24,31,0.774,22.6,0.988426,FRC3
2026-07-08T15:30:51,195207626_6779,28.606996437229277,77.12228140915767,1128,781,347,27,39,0.692,30.8,1,FRC2
2026-07-08T15:30:51,164461743_6576,28.610240271935066,77.11456477684584,894,741,153,34,41,0.829,17.1,1,FRC2
2026-07-08T15:30:51,28103851_689,28.63217208759869,77.25264536882578,119,119,0,56,56,1.0,0.0,1,FRC1
2026-07-08T15:30:51,1323848856_6096,28.677953666004512,77.32351888457204,1156,912,244,30,38,0.789,21.1,0.994124,FRC3
2026-07-08T15:30:51,673792811_2828,28.58953088971429,77.22924463467362,1483,1038,445,21,30,0.7,30.0,0.997974,FRC4
2026-07-08T15:30:51,570758371_7344,28.539875113345875,77.21185591776847,394,258,136,17,26,0.654,34.6,1,FRC4
2026-07-08T15:30:51,554665389_2251,28.63357788290754,77.21666995337478,421,306,115,16,22,0.727,27.3,1,FRC2
2026-07-08T15:30:51,578543604_2426,28.634366100009338,77.21708589997212,421,306,115,16,22,0.727,27.3,1,FRC2
2026-07-08T15:30:51,1182578651_8607,28.55225881727412,77.11981265436167,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-08T15:30:51,1312775639_8926,28.56802515003752,77.23482089983911,1579,1065,514,29,43,0.674,32.6,0.992221,FRC3
2026-07-08T15:30:51,190333631_6748,28.52075524317933,77.16394251092667,543,428,115,30,38,0.789,21.1,1,FRC2
2026-07-08T15:30:51,1078203275_11815,28.598883800000195,76.90693620000262,1810,1810,0,39,39,1.0,0.0,1,FRC2
2026-07-08T15:30:51,277886172_309,28.68013444161143,77.32607843540667,1156,912,244,30,38,0.789,21.1,0.994124,FRC3
2026-07-08T15:30:51,581239046_5679,28.479393967323425,77.30543679860041,740,479,261,22,34,0.647,35.3,0.934625,FRC2
2026-07-08T15:30:51,1313158398_5075,28.593939119108366,77.24301321420214,620,489,131,30,38,0.789,21.1,1,FRC2
2026-07-08T15:30:51,1286176441_10550,28.73170736521969,77.09169153334054,1882,1188,694,24,38,0.632,36.8,0.998436,FRC2
2026-07-08T15:30:51,1046875075_3739,28.64015394788029,77.2832745815737,1044,549,495,10,19,0.526,47.4,0.879324,FRC4
2026-07-08T15:30:51,572511731_2421,28.623715468649944,77.2130581008707,222,162,60,22,30,0.733,26.7,1,FRC4
2026-07-08T15:30:51,175804010_289,28.67650222417313,77.32519647172681,731,537,194,25,34,0.735,26.5,0.998225,FRC1
2026-07-08T15:30:51,760536612_3424,28.61095091414656,77.21205093706702,157,157,0,29,29,1.0,0.0,1,FRC6
2026-07-08T15:30:51,594082031_12474,28.53483253637503,77.26820444917178,786,562,224,25,35,0.714,28.6,0.994382,FRC3
2026-07-08T15:30:51,1244887371_4583,28.691820550009812,77.19108039998751,1924,1258,666,17,26,0.654,34.6,0.968231,FRC3
2026-07-08T15:30:51,586684178_7484,28.54354373429635,77.11690481585993,483,483,0,33,33,1.0,0.0,1,FRC4
2026-07-08T15:30:51,1161756191_4329,28.676333367843423,77.20234860344114,1924,1258,666,17,26,0.654,34.6,0.968231,FRC3
2026-07-08T15:30:51,171501169_10834,28.680762254848705,77.15221940328222,188,188,0,49,49,1.0,0.0,1,FRC1
2026-07-08T15:30:51,1069840805_474,28.80282180000544,77.14266415004244,54,54,0,31,31,1.0,0.0,1,FRC3
2026-07-08T15:30:51,658051951_2766,28.66746255001921,77.22909450009406,1018,678,340,18,27,0.667,33.3,0.988433,FRC3
2026-07-08T15:30:51,1250655849_12667,28.561730646079933,77.29298442705245,1129,752,377,16,24,0.667,33.3,0.973582,FRC3
2026-07-08T15:30:51,554798489_2255,28.609848631573414,77.19133966591005,1097,815,282,26,35,0.743,25.7,1,FRC6
2026-07-08T15:30:51,1101392939_6021,28.68876817016487,77.30801713825375,326,205,121,17,27,0.63,37.0,0.971538,FRC4
2026-07-08T15:30:51,732001900_8041,28.561546131001048,77.16858247447243,172,172,0,55,55,1.0,0.0,1,FRC2
2026-07-08T15:30:51,1035763366_11004,28.683215950033617,77.1463912001148,1002,568,434,17,30,0.567,43.3,0.987428,FRC2
2026-07-08T15:30:51,80429849_1299,28.640234991459444,77.23363978636802,862,597,265,18,26,0.692,30.8,0.99716,FRC3
2026-07-08T15:30:51,688280716_7908,28.52928820000029,77.21484285000314,292,194,98,16,24,0.667,33.3,1,FRC4
2026-07-08T15:30:51,594082009_12467,28.504930100008064,77.27780704997977,895,579,316,22,34,0.647,35.3,1,FRC3
2026-07-08T15:30:51,1013996163_10996,28.679557450003312,77.09444419997479,297,99,198,9,27,0.333,66.7,0.799993,FRC3
2026-07-08T15:30:51,605840556_5965,28.67656091238996,77.32294258526926,1043,636,407,25,41,0.61,39.0,1,FRC3
2026-07-08T15:30:51,374689514_10896,28.67117919981934,77.09307076098166,1305,1092,213,41,49,0.837,16.3,1,FRC2
2026-07-08T15:30:51,191229346_12392,28.52870463937523,77.2712888378788,12,12,0,29,29,1.0,0.0,1,FRC3
2026-07-08T15:30:51,77882040_1181,28.69713422144704,77.18245685980818,667,444,223,20,30,0.667,33.3,0.992408,FRC5
2026-07-08T15:30:51,170460549_6619,28.52011610635344,77.20423897632773,2140,1402,738,19,29,0.655,34.5,0.988237,FRC2
2026-07-08T15:30:51,423593939_2043,28.57358728999694,77.20958184838483,227,180,47,35,44,0.795,20.5,1,FRC1
2026-07-08T15:30:51,704527734_3029,28.576332000003863,77.25540110001516,664,477,187,28,39,0.718,28.2,1,FRC2
2026-07-08T15:30:51,77766256_10745,28.670471233329323,77.13870981074123,588,588,0,50,50,1.0,0.0,1,FRC1
2026-07-08T15:30:51,679552312_2865,28.681519363104893,77.22270159844264,117,117,0,38,38,1.0,0.0,1,FRC1
2026-07-08T15:30:51,243056161_1778,28.658273024031104,77.28995664967685,1149,744,405,22,34,0.647,35.3,0.976255,FRC2
2026-07-08T15:30:51,605958418_2577,28.646296249470986,77.26868455346376,1384,969,415,35,50,0.7,30.0,1,FRC2
2026-07-08T15:30:51,581439213_7413,28.57027647629832,77.20825330650094,56,56,0,38,38,1.0,0.0,1,FRC2
2026-07-08T15:30:51,175803910_1611,28.69423226523117,77.25475338221595,899,899,0,48,48,1.0,0.0,1,FRC3
2026-07-08T15:30:51,77363984_6412,28.55095164931341,77.18330061418612,1653,1277,376,34,44,0.773,22.7,0.990018,FRC2
2026-07-08T15:30:51,615472620_2691,28.67924423613079,77.22948179850864,9,9,0,39,39,1.0,0.0,1,FRC1
2026-07-08T15:30:51,1285857338_8836,28.633485398665247,77.13155249574339,588,588,0,50,50,1.0,0.0,1,FRC1
2026-07-08T15:30:51,1252762961_4630,28.57252835004244,77.25834390015157,664,477,187,28,39,0.718,28.2,1,FRC2
2026-07-08T15:30:51,759114175_8113,28.51573539912596,77.22692866161098,20,12,8,8,13,0.615,38.5,0.99,FRC3
2026-07-08T15:30:51,973071387_3595,28.616012819886286,77.24944693105083,113,113,0,43,43,1.0,0.0,1,FRC2
2026-07-08T15:30:51,1145543149_8549,28.63763346493056,77.0810092554196,601,406,195,23,34,0.676,32.4,0.960702,FRC3
2026-07-08T15:30:51,195207624_6778,28.60582435011361,77.12531875011909,1128,781,347,27,39,0.692,30.8,1,FRC2
2026-07-08T15:30:51,582037592_2459,28.59244798294416,77.16823071784252,16,16,0,41,41,1.0,0.0,1,FRC2
2026-07-08T15:30:51,1064794348_3785,28.70591960242076,77.22747125005216,38,26,12,31,44,0.705,29.5,0.94,FRC4
2026-07-08T15:30:51,1103577070_4159,28.67844574682699,77.25652968870547,899,899,0,48,48,1.0,0.0,1,FRC3
2026-07-08T15:30:51,686515640_7881,28.55336865840238,77.16634796714247,492,399,93,30,37,0.811,18.9,1,FRC2
2026-07-08T15:30:51,759020452_8111,28.565199309852627,77.23612270306914,542,365,177,29,43,0.674,32.6,1,FRC1
2026-07-08T15:30:51,658041633_7732,28.56762789997501,77.22594166665111,542,365,177,29,43,0.674,32.6,1,FRC1
2026-07-08T15:30:51,651654695_2742,28.579219431355774,77.17565339847359,588,459,129,32,41,0.78,22.0,1,FRC1
2026-07-08T15:30:51,1274823144_4783,28.70064228715008,77.29469589022817,1190,868,322,27,37,0.73,27.0,0.996717,FRC1
2026-07-08T15:30:51,1283227674_11339,28.46359475001256,77.1165982499859,1704,1456,248,47,55,0.855,14.5,0.993709,FRC3
2026-07-08T15:30:51,1312967347_10659,28.684799200051067,77.14865749991941,276,215,61,35,45,0.778,22.2,1,FRC1
2026-07-08T15:30:52,879145487_9754,28.73331503985862,77.11657890143962,828,511,317,21,34,0.618,38.2,1,FRC3
2026-07-08T15:30:52,605840550_5959,28.69827584410145,77.31029715732555,1204,855,349,27,38,0.711,28.9,0.99897,FRC1
2026-07-08T15:30:52,561759724_7213,28.56564549409812,77.23358775463576,119,59,60,15,30,0.5,50.0,1,FRC3
2026-07-08T15:30:52,687049832_2946,28.700262034289207,77.2965069912149,1204,855,349,27,38,0.711,28.9,0.99897,FRC1
2026-07-08T15:30:52,1077953383_11802,28.529647200060936,76.90595404978514,1299,1299,0,40,40,1.0,0.0,1,FRC5
2026-07-08T15:30:52,812690415_3525,28.572590518605917,77.20909409546375,46,33,13,25,35,0.714,28.6,0.97,FRC2
2026-07-08T15:30:52,195207632_6783,28.60591505014033,77.12550910015419,894,741,153,34,41,0.829,17.1,1,FRC2
2026-07-08T15:30:52,707180849_12552,28.51189470000089,77.25863215000813,2140,1402,738,19,29,0.655,34.5,0.988237,FRC2
2026-07-08T15:30:52,656187262_7722,28.51835390513944,77.21288412051088,2076,1384,692,20,30,0.667,33.3,0.994953,FRC2
2026-07-08T15:30:52,1080501681_10084,28.75742528036801,77.0666489276367,2519,1527,992,20,33,0.606,39.4,0.852246,FRC4
2026-07-08T15:30:52,39452774_6282,28.59505922984085,77.07230464256187,17,17,0,32,32,1.0,0.0,1,FRC4
2026-07-08T15:30:52,581439207_7409,28.56986927395828,77.20892919619594,72,57,15,30,38,0.789,21.1,1,FRC2
2026-07-08T15:30:52,1125156527_8501,28.60857066264121,77.10254595639755,13,6,7,7,15,0.467,53.3,0.6,FRC4
2026-07-08T15:30:52,567831209_2350,28.58046110002516,77.17488165011682,588,459,129,32,41,0.78,22.0,1,FRC1
2026-07-08T15:30:52,555197181_7145,28.54189025034216,77.22807505013904,1653,1277,376,34,44,0.773,22.7,0.990018,FRC2
2026-07-08T15:30:52,1252913581_4640,28.57582514509064,77.26351302403782,74,58,16,37,47,0.787,21.3,1,FRC1
2026-07-08T15:30:52,77629925_1134,28.707199400198363,77.17359749945291,318,250,68,37,47,0.787,21.3,1,FRC1
2026-07-08T16:30:47,175774747_1554,28.669952908952293,77.26287938693689,280,223,57,31,39,0.795,20.5,0.995999,FRC1
2026-07-08T16:30:47,1312003262_5003,28.7335118502237,77.17902130023958,33,33,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:47,1272699863_10430,28.7325645979497,77.15211083474186,1115,1115,0,48,48,1.0,0.0,1,FRC2
2026-07-08T16:30:47,754138615_9731,28.73483755030277,77.15603580124726,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:47,77643398_9050,28.72133022648934,77.1404829934589,1115,1115,0,48,48,1.0,0.0,1,FRC2
2026-07-08T16:30:47,1272998250_4723,28.61620115016497,77.28564394977585,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:47,1313008746_5065,28.67190945017987,77.26038490014699,145,117,28,37,46,0.804,19.6,1,FRC1
2026-07-08T16:30:47,1271957904_520,28.79009748043149,77.14219362408288,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:47,696178605_2985,28.60514967968459,77.28788560004877,1181,950,231,41,51,0.804,19.6,1,FRC2
2026-07-08T16:30:47,171505934_10844,28.68176372143336,77.07382234762017,2098,1679,419,32,40,0.8,20.0,0.985645,FRC1
2026-07-08T16:30:47,1271957905_521,28.797262051218134,77.14359156473878,957,957,0,68,68,1.0,0.0,1,FRC1
2026-07-08T16:30:47,1312003261_5002,28.732846527011077,77.18052262172371,63,63,0,54,54,1.0,0.0,1,FRC1
2026-07-08T16:30:48,1081353663_11112,28.68339410000165,77.01615059998673,2098,1679,419,32,40,0.8,20.0,0.985645,FRC1
2026-07-08T16:30:48,760444564_8123,28.48125538503149,77.11474825810541,2093,1810,283,32,37,0.865,13.5,1,FRC2
2026-07-08T16:30:48,1081352292_11111,28.683569350000955,77.0133321499925,2098,1679,419,32,40,0.8,20.0,0.985645,FRC1
2026-07-08T16:30:48,519445878_9649,28.698681618005065,77.12145049624543,1043,1043,0,51,51,1.0,0.0,1,FRC2
2026-07-08T16:30:48,749654825_5712,28.493146250032297,77.3031574504581,127,74,53,21,36,0.583,41.7,0.93,FRC2
2026-07-08T16:30:48,1311999549_4994,28.727439850318262,77.20196525042412,295,295,0,54,54,1.0,0.0,1,FRC1
2026-07-08T16:30:48,1322586170_552,28.82379485002008,77.13252105003025,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:48,733740806_5380,28.62656300913378,77.3145887387114,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:48,258237312_12405,28.537250980885524,77.28601262789124,37,37,0,31,31,1.0,0.0,1,FRC3
2026-07-08T16:30:48,77629864_9006,28.734252100075988,77.15649950021997,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:48,553321282_7128,28.59346702527715,77.16461656538954,140,140,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:48,78331491_9140,28.76240442689812,77.14664584398126,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:48,1125550297_10237,28.840790189727404,77.12764536507629,957,957,0,68,68,1.0,0.0,1,FRC1
2026-07-08T16:30:48,1066010057_3794,28.673723798776017,77.25594247251395,27,27,0,42,42,1.0,0.0,1,FRC2
2026-07-08T16:30:48,615472643_10937,28.66549515943425,77.0922112190541,1115,1115,0,48,48,1.0,0.0,1,FRC2
2026-07-08T16:30:48,729959838_3258,28.61678283868487,77.28656190538877,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:48,848907336_10994,28.688929145367656,76.95379664281963,2098,1679,419,32,40,0.8,20.0,0.985645,FRC1
2026-07-08T16:30:48,749654826_5713,28.49074044670958,77.30369249678816,127,74,53,21,36,0.583,41.7,0.93,FRC2
2026-07-08T16:30:48,1276018673_12164,28.55176478996038,77.04878921866404,161,161,0,71,71,1.0,0.0,1,FRC0
2026-07-08T16:30:48,1184652572_5802,28.49935689408889,77.30000040298998,59,59,0,39,39,1.0,0.0,1,FRC2
2026-07-08T16:30:48,1117997323_268,28.581787600028143,77.30339090012164,476,343,133,26,36,0.722,27.8,0.986237,FRC3
2026-07-08T16:30:48,739709594_174,28.63159521269395,77.32988856131384,443,443,0,51,51,1.0,0.0,1,FRC1
2026-07-08T16:30:48,519440491_2173,28.732193545681827,77.18322585121508,30,30,0,56,56,1.0,0.0,1,FRC1
2026-07-08T16:30:48,1312003264_5005,28.73118915059046,77.1874309003172,30,30,0,56,56,1.0,0.0,1,FRC1
2026-07-08T16:30:48,202671157_6786,28.593823376111853,77.16621572529873,33,33,0,20,20,1.0,0.0,1,FRC1
2026-07-08T16:30:48,1184652573_5803,28.49458555685833,77.30296042021848,1680,1344,336,48,60,0.8,20.0,0.992002,FRC1
2026-07-08T16:30:48,519440488_2170,28.73738550233168,77.16734270127739,128,128,0,55,55,1.0,0.0,1,FRC1
2026-07-08T16:30:48,70220647_880,28.62859465417036,77.24681526741986,50,50,0,54,54,1.0,0.0,1,FRC1
2026-07-08T16:30:48,293091496_9500,28.73723387012009,77.15459940625567,1259,1042,217,53,64,0.828,17.2,0.998234,FRC1
2026-07-08T16:30:48,77643452_10721,28.683289650005477,77.09523154995946,1115,1115,0,48,48,1.0,0.0,1,FRC2
2026-07-08T16:30:48,1184653691_5814,28.498412506264767,77.3016491313384,1644,1396,248,45,53,0.849,15.1,1,FRC1
2026-07-08T16:30:48,733740794_3287,28.621234036350025,77.2999008102617,445,445,0,52,52,1.0,0.0,1,FRC1
2026-07-08T16:30:48,76834899_960,28.61693810011026,77.28766349988258,899,609,290,21,31,0.677,32.3,0.986082,FRC3
2026-07-08T16:30:48,1183847109_10318,28.847583800019724,77.12626684999562,254,254,0,41,41,1.0,0.0,1,FRC2
2026-07-08T16:30:48,1159559381_12016,28.54417437397353,77.0078297939509,1138,1138,0,44,44,1.0,0.0,1,FRC3
2026-07-08T16:30:48,38116091_789,28.572845265072,77.24462004299579,1347,1117,230,34,41,0.829,17.1,1,FRC3
2026-07-08T16:30:48,422584730_11660,28.55752240072102,76.92753008121655,981,981,0,42,42,1.0,0.0,1,FRC3
2026-07-08T16:30:48,77770001_10767,28.670086233635608,77.16647486440381,590,433,157,22,30,0.733,26.7,0.936806,FRC3
2026-07-08T16:30:48,766036525_3441,28.58630370000292,77.2242427499995,268,268,0,29,29,1.0,0.0,1,FRC4
2026-07-08T16:30:48,1077916786_4119,28.65090049969148,77.2323381105123,916,654,262,20,28,0.714,28.6,0.994439,FRC3
2026-07-08T16:30:48,1080438071_10082,28.71676779244684,77.0944989600839,1613,1188,425,28,38,0.737,26.3,0.994525,FRC2
2026-07-08T16:30:48,1154070005_4297,28.72751201909045,77.17926029335209,385,385,0,45,45,1.0,0.0,1,FRC1
2026-07-08T16:30:48,172306021_9397,28.809137450005124,77.07972445002964,460,460,0,60,60,1.0,0.0,1,FRC4
2026-07-08T16:30:48,681929725_7833,28.64515631104873,77.106169018746,411,411,0,14,14,1.0,0.0,1,FRC4
2026-07-08T16:30:48,1306291759_10620,28.824893693009983,77.07414842238752,456,456,0,51,51,1.0,0.0,1,FRC4
2026-07-08T16:30:48,38699585_799,28.637964526614923,77.2264064179853,913,597,316,17,26,0.654,34.6,1,FRC3
2026-07-08T16:30:48,1073864508_9901,28.75532807892416,77.1157167507687,693,495,198,25,35,0.714,28.6,1,FRC3
2026-07-08T16:30:48,776652311_3477,28.621354828947982,77.30046730231618,235,235,0,37,37,1.0,0.0,1,FRC3
2026-07-08T16:30:48,235103620_11526,28.56017405981834,77.01549123214811,513,513,0,36,36,1.0,0.0,1,FRC4
